# Analy. grp:      1              2
     0.10000   0.000000       0.000000    
     0.30000   0.000000       0.000000    
     0.50000   0.000000       0.000000    
     0.70000   0.000000       0.000000    
     0.90000   0.000000       0.000000    
     1.10000   0.000000       0.000000    
     1.30000   0.000000       0.000000    
     1.50000   0.000000       0.000000    
     1.70000   0.000000       0.000000    
     1.90000   0.000000       0.000000    
     2.10000   0.000000       0.000000    
     2.30000   0.000000       0.000000    
     2.50000   0.000000       0.000000    
     2.70000   0.000000       0.000000    
     2.90000   0.000000       0.000000    
     3.10000   0.000000       0.000000    
     3.30000   0.000000       0.000000    
     3.50000   0.000000       0.000000    
     3.70000   0.000000       0.000000    
     3.90000   0.000000       0.000000    
     4.10000   0.000000       0.000000    
     4.30000   0.000000       0.000000    
     4.50000   0.000000       0.000000    
     4.70000   0.000000       0.000000    
     4.90000   0.000000       0.000000    
     5.10000   0.000000       0.000000    
     5.30000   0.000000       0.000000    
     5.50000   0.000000       0.000000    
     5.70000   0.000000       0.000000    
     5.90000   0.000000       0.000000    
     6.10000   0.000000       0.000000    
     6.30000   0.000000       0.000000    
     6.50000   0.000000       0.000000    
     6.70000   0.000000       0.000000    
     6.90000   0.000000       0.000000    
     7.10000   0.000000       0.000000    
     7.30000   0.000000       0.000000    
     7.50000   0.000000       0.000000    
     7.70000   0.000000       0.000000    
     7.90000   0.000000       0.000000    
     8.10000   0.000000       0.000000    
     8.30000   0.000000       0.000000    
     8.50000   0.000000       0.000000    
     8.70000   0.000000       0.000000    
     8.90000   0.000000       0.000000    
     9.10000   0.000000       0.000000    
     9.30000   0.000000       0.000000    
     9.50000   0.000000       0.000000    
     9.70000   0.000000       0.000000    
     9.90000   0.000000       0.000000    
    10.10000   0.000000       0.000000    
    10.30000   0.000000       0.000000    
    10.50000   0.000000       0.000000    
    10.70000   0.000000       0.000000    
    10.90000   0.000000       0.000000    
    11.10000   0.000000       0.000000    
    11.30000   0.000000       0.000000    
    11.50000   0.000000       0.000000    
    11.70000   0.000000       0.000000    
    11.90000   0.000000       0.000000    
    12.10000   0.000000       0.000000    
    12.30000   0.000000       0.000000    
    12.50000   0.000000       0.000000    
    12.70000   0.000000       0.000000    
    12.90000   0.000000       0.000000    
    13.10000   0.000000       0.000000    
    13.30000   0.000000       0.000000    
    13.50000   0.000000       0.000000    
    13.70000   0.000000       0.000000    
    13.90000   0.000000       0.000000    
    14.10000   0.000000       0.000000    
    14.30000   0.000000       0.000000    
    14.50000   0.000000       0.000000    
    14.70000   0.000000       0.000000    
    14.90000   0.000000       0.000000    
    15.10000   0.000000       0.000000    
    15.30000   0.000000       0.000000    
    15.50000   0.000000       0.000000    
    15.70000   0.000000       0.000000    
    15.90000   0.000000       0.000000    
    16.10000   0.000000       0.000000    
    16.30000   0.000000       0.000000    
    16.50000   0.000000       0.000000    
    16.70000   0.000000       0.000000    
    16.90000   0.000000       0.000000    
    17.10000   0.000000       0.000000    
    17.30000   0.000000       0.000000    
    17.50000   0.000000       0.000000    
    17.70000   0.000000       0.000000    
    17.90000   0.000000       0.000000    
    18.10000   0.000000       0.000000    
    18.30000   0.000000       0.000000    
    18.50000   0.000000       0.000000    
    18.70000   0.000000       0.000000    
    18.90000   0.000000       0.000000    
    19.10000   0.000000       0.000000    
    19.30000   0.000000       0.000000    
    19.50000   0.000000       0.000000    
    19.70000   0.000000       0.000000    
    19.90000   0.000000       0.000000    
    20.10000  0.4333333       0.000000    
    20.30000  0.5666667       0.000000    
    20.50000   0.000000       0.000000    
    20.70000   0.000000       0.000000    
    20.90000   0.000000       0.000000    
    21.10000   0.000000       0.000000    
    21.30000   0.000000       0.000000    
    21.50000   0.000000       0.000000    
    21.70000   0.000000       0.000000    
    21.90000   0.000000       0.000000    
    22.10000   0.000000       0.000000    
    22.30000   0.000000       0.000000    
    22.50000   0.000000       0.000000    
    22.70000   0.000000       0.000000    
    22.90000   0.000000       0.000000    
    23.10000   0.000000       0.000000    
    23.30000   0.000000       0.000000    
    23.50000   0.000000       0.000000    
    23.70000   0.000000       0.000000    
    23.90000   0.000000       0.000000    
    24.10000   0.000000       0.000000    
    24.30000   0.000000       0.000000    
    24.50000   0.000000       0.000000    
    24.70000   0.000000       0.000000    
    24.90000   0.000000       0.000000    
    25.10000   0.000000       0.000000    
    25.30000   0.000000       0.000000    
    25.50000   0.000000       0.000000    
    25.70000   0.000000       0.000000    
    25.90000   0.000000       0.000000    
    26.10000   0.000000       0.000000    
    26.30000   0.000000       0.000000    
    26.50000   0.000000       0.000000    
    26.70000   0.000000       0.000000    
    26.90000   0.000000       0.000000    
    27.10000   0.000000       0.000000    
    27.30000   0.000000       0.000000    
    27.50000   0.000000       0.000000    
    27.70000   0.000000       0.000000    
    27.90000   0.000000       0.000000    
    28.10000   0.000000       0.000000    
    28.30000   0.000000       0.000000    
    28.50000   0.000000       0.000000    
    28.70000   0.000000       0.000000    
    28.90000   0.000000       0.000000    
    29.10000   0.000000       0.000000    
    29.30000   0.000000       0.000000    
    29.50000   0.000000       0.000000    
    29.70000   0.000000       0.000000    
    29.90000   0.000000       0.000000    
    30.10000   0.000000       0.000000    
    30.30000   0.000000       0.000000    
    30.50000   0.000000       0.000000    
    30.70000   0.000000       0.000000    
    30.90000   0.000000       0.000000    
    31.10000   0.000000       0.000000    
    31.30000   0.000000       0.000000    
    31.50000   0.000000       0.000000    
    31.70000   0.000000       0.000000    
    31.90000   0.000000       0.000000    
    32.10000   0.000000       0.000000    
    32.30000   0.000000       0.000000    
    32.50000   0.000000       0.000000    
    32.70000   0.000000       0.000000    
    32.90000   0.000000       0.000000    
    33.10000   0.000000       0.000000    
    33.30000   0.000000       0.000000    
    33.50000   0.000000       0.000000    
    33.70000   0.000000       0.000000    
    33.90000   0.000000       0.000000    
    34.10000   0.000000       0.000000    
    34.30000   0.000000       0.000000    
    34.50000   0.000000       0.000000    
    34.70000   0.000000       0.000000    
    34.90000   0.000000       0.000000    
    35.10000   0.000000       0.000000    
    35.30000   0.000000       0.000000    
    35.50000   0.000000       0.000000    
    35.70000   0.000000       0.000000    
    35.90000   0.000000       0.000000    
    36.10000   0.000000       0.000000    
    36.30000   0.000000       0.000000    
    36.50000   0.000000       0.000000    
    36.70000   0.000000       0.000000    
    36.90000   0.000000       0.000000    
    37.10000   0.000000       0.000000    
    37.30000   0.000000       0.000000    
    37.50000   0.000000       0.000000    
    37.70000   0.000000       0.000000    
    37.90000   0.000000       0.000000    
    38.10000   0.000000       0.000000    
    38.30000   0.000000       0.000000    
    38.50000   0.000000       0.000000    
    38.70000   0.000000       0.000000    
    38.90000   0.000000       0.000000    
    39.10000   0.000000       0.000000    
    39.30000   0.000000       0.000000    
    39.50000   0.000000       0.000000    
    39.70000   0.000000       0.000000    
    39.90000   0.000000       0.000000    
    40.10000   0.000000       0.000000    
    40.30000   0.000000       0.000000    
    40.50000   0.000000       0.000000    
    40.70000   0.000000       0.000000    
    40.90000   0.000000       0.000000    
    41.10000   0.000000       0.000000    
    41.30000   0.000000       0.000000    
    41.50000   0.000000       0.000000    
    41.70000   0.000000       0.000000    
    41.90000   0.000000       0.000000    
    42.10000   0.000000       0.000000    
    42.30000   0.000000       0.000000    
    42.50000   0.000000       0.000000    
    42.70000   0.000000       0.000000    
    42.90000   0.000000       0.000000    
    43.10000   0.000000       0.000000    
    43.30000   0.000000       0.000000    
    43.50000   0.000000       0.000000    
    43.70000   0.000000       0.000000    
    43.90000   0.000000       0.000000    
    44.10000   0.000000       0.000000    
    44.30000   0.000000       0.000000    
    44.50000   0.000000      0.5000000E-01
    44.70000   0.000000       0.000000    
    44.90000   0.000000       0.000000    
    45.10000   0.000000      0.5000000E-01
    45.30000   0.000000      0.5000000E-01
    45.50000   0.000000      0.1000000    
    45.70000   0.000000      0.5000000E-01
    45.90000   0.000000      0.1000000    
    46.10000   0.000000      0.5000000E-01
    46.30000   0.000000      0.5000000E-01
    46.50000   0.000000      0.5000000E-01
    46.70000   0.000000      0.5000000E-01
    46.90000   0.000000      0.1000000    
    47.10000   0.000000      0.5000000E-01
    47.30000   0.000000      0.1000000    
    47.50000   0.000000      0.1500000    
